,Unnamed: 0,Elapsed Time,Date,System UTC Time,Time,Groundspeed,Airspeed(Ind),Airspeed(True),Fuel Weight,Gross Weight,Fuel Flow-[0],Fuel Flow-[1],Fuel Pressure-[0],Fuel Pressure-[1],Oil Pressure-[0],Oil Pressure-[1],Oil Temp,Engine Temp-[0],Engine Temp-[1],Engine Torque (N1),Engine Torque (N2),Engine speeds (N1)-[0],Engine speeds (N1)-[1],Engine speeds (N2)-[0],Engine speeds (N2)-[1],Engine speeds (NP2)-[0],Engine speeds (NP2)-[1],Engine speeds (NP1)-[0],Engine speeds (NP1)-[1],Rotor RPM-[0],Rotor RPM Value-[0],Rotor RPM Value-[1],Rotor Torque-[0],T5 Temp ITT-[0],T5 Temp ITT-[1],Unnamed: 34,image_path
3049,15809,2813.102,01/01/2022,19:17:21.9,2896.528 ,186.531 ,106,186.531 ,913.999 ,9106.892 ,0.048 ,0.048 ,30.000 ,30.000 ,109.564 ,109.564 ,32.000 ,951.955 ,951.955 ,0.000 ,0.000 ,82.396 ,82.396 ,99.802 ,99.802 ,106.788 ,106.788 ,106.788 ,106.788 ,106.788 ,32.712 ,192.425 ,21.274 ,511.086 ,511.086 ,,5588_2022-01-01 13-30-31.mp4.jpeg
3050,15813,2813.847,01/01/2022,19:17:22.6,2897.274 ,185.645 ,105,185.645 ,913.999 ,9106.892 ,0.049 ,0.049 ,30.000 ,30.000 ,109.724 ,109.724 ,32.000 ,956.597 ,956.597 ,0.000 ,0.000 ,82.877 ,82.877 ,99.774 ,99.774 ,106.758 ,106.758 ,106.758 ,106.758 ,106.758 ,32.703 ,192.370 ,22.538 ,513.665 ,513.665 ,,5590_2022-01-01 13-30-31.mp4.jpeg
3051,15817,2814.572,01/01/2022,19:17:23.3,2897.999 ,184.953 ,105,184.953 ,913.999 ,9106.892 ,0.051 ,0.051 ,30.000 ,30.000 ,109.891 ,109.891 ,32.000 ,961.622 ,961.622 ,0.000 ,0.000 ,83.384 ,83.384 ,99.756 ,99.756 ,106.739 ,106.739 ,106.739 ,106.739 ,106.739 ,32.697 ,192.337 ,23.882 ,516.457 ,516.457 ,,5592_2022-01-01 13-30-31.mp4.jpeg
3052,15820,2815.126,01/01/2022,19:17:23.9,2898.552 ,184.538 ,105,184.538 ,913.999 ,9106.892 ,0.052 ,0.052 ,30.000 ,30.000 ,110.019 ,110.019 ,32.000 ,965.581 ,965.581 ,0.000 ,0.000 ,83.772 ,83.772 ,99.758 ,99.758 ,106.741 ,106.741 ,106.741 ,106.741 ,106.741 ,32.698 ,192.341 ,24.940 ,518.656 ,518.656 ,,5594_2022-01-01 13-30-31.mp4.jpeg
3053,15822,2815.501,01/01/2022,19:17:24.3,2898.927 ,184.312 ,104,184.312 ,913.999 ,9106.892 ,0.053 ,0.053 ,30.000 ,30.000 ,110.102 ,110.102 ,32.000 ,968.217 ,968.217 ,0.000 ,0.000 ,84.025 ,84.025 ,99.764 ,99.764 ,106.748 ,106.748 ,106.748 ,106.748 ,106.748 ,32.700 ,192.353 ,25.640 ,520.120 ,520.120 ,,5595_2022-01-01 13-30-31.mp4.jpeg
3054,15828,2816.580,01/01/2022,19:17:25.3,2900.007 ,183.910 ,104,183.910 ,913.999 ,9106.892 ,0.055 ,0.055 ,30.000 ,30.000 ,110.328 ,110.328 ,32.000 ,975.726 ,975.726 ,0.000 ,0.000 ,84.718 ,84.718 ,99.771 ,99.771 ,106.755 ,106.755 ,106.755 ,106.755 ,106.755 ,32.702 ,192.366 ,27.656 ,524.292 ,524.292 ,,5598_2022-01-01 13-30-31.mp4.jpeg
3055,15831,2817.124,01/01/2022,19:17:25.9,2900.551 ,183.844 ,104,183.844 ,913.999 ,9106.892 ,0.056 ,0.056 ,30.000 ,30.000 ,110.443 ,110.443 ,32.000 ,979.671 ,979.671 ,0.000 ,0.000 ,85.070 ,85.070 ,99.770 ,99.770 ,106.754 ,106.754 ,106.754 ,106.754 ,106.754 ,32.702 ,192.363 ,28.696 ,526.484 ,526.484 ,,5600_2022-01-01 13-30-31.mp4.jpeg
3056,15835,2817.825,01/01/2022,19:17:26.6,2901.251 ,183.889 ,104,183.889 ,913.999 ,9106.892 ,0.057 ,0.057 ,30.000 ,30.000 ,110.587 ,110.587 ,32.000 ,984.835 ,984.835 ,0.000 ,0.000 ,85.516 ,85.516 ,99.774 ,99.774 ,106.758 ,106.758 ,106.758 ,106.758 ,106.758 ,32.703 ,192.372 ,30.049 ,529.353 ,529.353 ,,5602_2022-01-01 13-30-31.mp4.jpeg
3057,15839,2818.556,01/01/2022,19:17:27.3,2901.982 ,184.088 ,104,184.088 ,913.999 ,9106.892 ,0.059 ,0.059 ,30.000 ,30.000 ,110.727 ,110.727 ,32.000 ,990.053 ,990.053 ,0.000 ,0.000 ,85.950 ,85.950 ,99.788 ,99.788 ,106.773 ,106.773 ,106.773 ,106.773 ,106.773 ,32.708 ,192.400 ,31.405 ,532.252 ,532.252 ,,5604_2022-01-01 13-30-31.mp4.jpeg
3058,15842,2819.122,01/01/2022,19:17:27.9,2902.549 ,184.345 ,104,184.345 ,913.999 ,9106.892 ,0.060 ,0.060 ,30.000 ,30.000 ,110.830 ,110.830 ,32.000 ,993.998 ,993.998 ,0.000 ,0.000 ,86.270 ,86.270 ,99.791 ,99.791 ,106.776 ,106.776 ,106.776 ,106.776 ,106.776 ,32.709 ,192.404 ,32.449 ,534.443 ,534.443 ,,5606_2022-01-01 13-30-31.mp4.jpeg
3059,15844,2819.488,01/01/2022,19:17:28.3,2902.915 ,184.557 ,104,184.557 ,913.999 ,9106.892 ,0.061 ,0.061 ,30.000 ,30.000 ,110.898 ,110.898 ,32.000 ,996.639 ,996.639 ,0.000 ,0.000 ,86.481 ,86.481 ,99.788 ,99.788 ,106.773 ,106.773 ,106.773 ,106.773 ,106.773 ,32.708 ,192.399 ,33.137 ,535.911 ,535.911 ,,5607_2022-01-01 13-30-31.mp4.jpeg
3060,15846,2819.849,01/01/2022,19:17:28.6,2903.276 ,184.804 ,104,184.804 ,913.999 ,9106.892 ,0.061 ,0.061 ,30.000 ,30.000 ,110.965 ,110.965 ,32.000 ,999.292 ,999.292 ,0.000 ,0.000 ,86.690 ,86.690 ,99.795 ,99.795 ,106.780 ,106.780 ,106.780 ,106.780 ,106.780 ,32.710 ,192.413 ,33.798 ,537.385 ,537.385 ,,5608_2022-01-01 13-30-31.mp4.jpeg
3061,15850,2820.565,01/01/2022,19:17:29.3,2903.991 ,185.379 ,104,185.379 ,913.999 ,9106.892 ,0.063 ,0.063 ,30.000 ,30.000 ,111.085 ,111.085 ,32.000 ,1004.199 ,1004.199 ,0.000 ,0.000 ,87.065 ,87.065 ,99.809 ,99.809 ,106.796 ,106.796 ,106.796 ,106.796 ,106.796 ,32.715 ,192.441 ,35.053 ,540.110 ,540.110 ,,5610_2022-01-01 13-30-31.mp4.jpeg
3062,15853,2821.124,01/01/2022,19:17:29.9,2904.551 ,185.914 ,104,185.914 ,913.999 ,9106.892 ,0.064 ,0.064 ,30.000 ,30.000 ,111.173 ,111.173 ,32.000 ,1007.899 ,1007.899 ,0.000 ,0.000 ,87.342 ,87.342 ,99.815 ,99.815 ,106.802 ,106.802 ,106.802 ,106.802 ,106.802 ,32.717 ,192.451 ,36.012 ,542.166 ,542.166 ,,5612_2022-01-01 13-30-31.mp4.jpeg
3063,15855,2821.495,01/01/2022,19:17:30.3,2904.921 ,186.307 ,105,186.307 ,913.999 ,9106.892 ,0.064 ,0.064 ,30.000 ,30.000 ,111.232 ,111.232 ,32.000 ,1010.399 ,1010.399 ,0.000 ,0.000 ,87.527 ,87.527 ,99.816 ,99.816 ,106.803 ,106.803 ,106.803 ,106.803 ,106.803 ,32.717 ,192.453 ,36.645 ,543.555 ,543.555 ,,5613_2022-01-01 13-30-31.mp4.jpeg
3064,15857,2821.866,01/01/2022,19:17:30.6,2905.293 ,186.721 ,105,186.721 ,913.999 ,9106.892 ,0.065 ,0.065 ,30.000 ,30.000 ,111.288 ,111.288 ,32.000 ,1012.814 ,1012.814 ,0.000 ,0.000 ,87.703 ,87.703 ,99.822 ,99.822 ,106.809 ,106.809 ,106.809 ,106.809 ,106.809 ,32.719 ,192.465 ,37.258 ,544.897 ,544.897 ,,5614_2022-01-01 13-30-31.mp4.jpeg
3065,15864,2823.154,01/01/2022,19:17:31.9,2906.581 ,188.387 ,106,188.387 ,913.999 ,9106.892 ,0.067 ,0.067 ,30.000 ,30.000 ,111.465 ,111.465 ,32.000 ,1020.698 ,1020.698 ,0.000 ,0.000 ,88.261 ,88.261 ,99.836 ,99.836 ,106.824 ,106.824 ,106.824 ,106.824 ,106.824 ,32.723 ,192.491 ,39.265 ,549.276 ,549.276 ,,5618_2022-01-01 13-30-31.mp4.jpeg
3066,15873,2824.788,01/01/2022,19:17:33.6,2908.215 ,190.886 ,107,190.886 ,913.999 ,9106.892 ,0.070 ,0.070 ,30.000 ,30.000 ,111.676 ,111.676 ,32.000 ,1030.554 ,1030.554 ,0.000 ,0.000 ,88.933 ,88.933 ,99.858 ,99.858 ,106.848 ,106.848 ,106.848 ,106.848 ,106.848 ,32.731 ,192.534 ,41.732 ,554.752 ,554.752 ,,5623_2022-01-01 13-30-31.mp4.jpeg
3067,15875,2825.138,01/01/2022,19:17:33.9,2908.565 ,191.472 ,107,191.472 ,913.999 ,9106.892 ,0.070 ,0.070 ,30.000 ,30.000 ,111.715 ,111.715 ,32.000 ,1032.440 ,1032.440 ,0.000 ,0.000 ,89.057 ,89.057 ,99.863 ,99.863 ,106.853 ,106.853 ,106.853 ,106.853 ,106.853 ,32.732 ,192.543 ,42.215 ,555.800 ,555.800 ,,5624_2022-01-01 13-30-31.mp4.jpeg
3068,15877,2825.501,01/01/2022,19:17:34.3,2908.927 ,192.103 ,107,192.103 ,913.999 ,9106.892 ,0.071 ,0.071 ,30.000 ,30.000 ,111.757 ,111.757 ,32.000 ,1034.456 ,1034.456 ,0.000 ,0.000 ,89.191 ,89.191 ,99.859 ,99.859 ,106.849 ,106.849 ,106.849 ,106.849 ,106.849 ,32.731 ,192.536 ,42.731 ,556.920 ,556.920 ,,5625_2022-01-01 13-30-31.mp4.jpeg
3069,15879,2825.853,01/01/2022,19:17:34.6,2909.280 ,192.723 ,108,192.723 ,913.999 ,9106.892 ,0.071 ,0.071 ,30.000 ,30.000 ,111.798 ,111.798 ,32.000 ,1036.438 ,1036.438 ,0.000 ,0.000 ,89.321 ,89.321 ,99.861 ,99.861 ,106.851 ,106.851 ,106.851 ,106.851 ,106.851 ,32.732 ,192.541 ,43.216 ,558.021 ,558.021 ,,5626_2022-01-01 13-30-31.mp4.jpeg
3070,15883,2826.566,01/01/2022,19:17:35.3,2909.992 ,194.002 ,108,194.002 ,913.999 ,9106.892 ,0.072 ,0.072 ,30.000 ,30.000 ,111.864 ,111.864 ,32.000 ,1039.818 ,1039.818 ,0.000 ,0.000 ,89.530 ,89.530 ,99.904 ,99.904 ,106.897 ,106.897 ,106.897 ,106.897 ,106.897 ,32.747 ,192.627 ,43.955 ,559.899 ,559.899 ,,5628_2022-01-01 13-30-31.mp4.jpeg
3071,15886,2827.092,01/01/2022,19:17:35.9,2910.518 ,194.937 ,109,194.937 ,913.999 ,9106.892 ,0.072 ,0.072 ,30.000 ,30.000 ,111.880 ,111.880 ,32.000 ,1040.958 ,1040.958 ,0.000 ,0.000 ,89.581 ,89.581 ,99.966 ,99.966 ,106.964 ,106.964 ,106.964 ,106.964 ,106.964 ,32.767 ,192.746 ,44.116 ,560.532 ,560.532 ,,5630_2022-01-01 13-30-31.mp4.jpeg
3072,15890,2827.808,01/01/2022,19:17:36.6,2911.235 ,196.201 ,110,196.200 ,913.999 ,9106.892 ,0.072 ,0.072 ,30.000 ,30.000 ,111.871 ,111.871 ,32.000 ,1040.938 ,1040.938 ,0.000 ,0.000 ,89.553 ,89.553 ,100.013 ,100.013 ,107.014 ,107.014 ,107.014 ,107.014 ,107.014 ,32.782 ,192.835 ,44.009 ,560.521 ,560.521 ,,5632_2022-01-01 13-30-31.mp4.jpeg
3073,15892,2828.177,01/01/2022,19:17:36.9,2911.604 ,196.821 ,110,196.821 ,913.999 ,9106.892 ,0.072 ,0.072 ,30.000 ,30.000 ,111.863 ,111.863 ,32.000 ,1040.642 ,1040.642 ,0.000 ,0.000 ,89.526 ,89.526 ,100.034 ,100.034 ,107.037 ,107.037 ,107.037 ,107.037 ,107.037 ,32.789 ,192.877 ,43.875 ,560.357 ,560.357 ,,5633_2022-01-01 13-30-31.mp4.jpeg
3074,15894,2828.531,01/01/2022,19:17:37.3,2911.958 ,197.401 ,110,197.401 ,913.999 ,9106.892 ,0.072 ,0.072 ,30.000 ,30.000 ,111.848 ,111.848 ,32.000 ,1040.055 ,1040.055 ,0.000 ,0.000 ,89.479 ,89.479 ,100.069 ,100.069 ,107.074 ,107.074 ,107.074 ,107.074 ,107.074 ,32.801 ,192.945 ,43.651 ,560.031 ,560.031 ,,5634_2022-01-01 13-30-31.mp4.jpeg
3075,15897,2829.092,01/01/2022,19:17:37.9,2912.519 ,198.275 ,111,198.275 ,913.999 ,9106.892 ,0.071 ,0.071 ,30.000 ,30.000 ,111.810 ,111.810 ,32.000 ,1038.396 ,1038.396 ,0.000 ,0.000 ,89.356 ,89.356 ,100.133 ,100.133 ,107.142 ,107.142 ,107.142 ,107.142 ,107.142 ,32.822 ,193.069 ,43.116 ,559.109 ,559.109 ,,5636_2022-01-01 13-30-31.mp4.jpeg
3076,15901,2829.813,01/01/2022,19:17:38.6,2913.239 ,199.291 ,112,199.291 ,913.999 ,9106.892 ,0.071 ,0.071 ,30.000 ,30.000 ,111.743 ,111.743 ,32.000 ,1035.360 ,1035.360 ,0.000 ,0.000 ,89.141 ,89.141 ,100.205 ,100.205 ,107.219 ,107.219 ,107.219 ,107.219 ,107.219 ,32.845 ,193.206 ,42.266 ,557.422 ,557.422 ,,5638_2022-01-01 13-30-31.mp4.jpeg
3077,15903,2830.164,01/01/2022,19:17:38.9,2913.591 ,199.750 ,112,199.750 ,913.999 ,9106.892 ,0.070 ,0.070 ,30.000 ,30.000 ,111.705 ,111.705 ,32.000 ,1033.595 ,1033.595 ,0.000 ,0.000 ,89.019 ,89.019 ,100.240 ,100.240 ,107.256 ,107.256 ,107.256 ,107.256 ,107.256 ,32.857 ,193.275 ,41.763 ,556.442 ,556.442 ,,5615_2022-01-01 13-30-31.mp4.jpeg
3078,15903,2830.164,01/01/2022,19:17:38.9,2913.591 ,199.750 ,112,199.750 ,913.999 ,9106.892 ,0.070 ,0.070 ,30.000 ,30.000 ,111.705 ,111.705 ,32.000 ,1033.595 ,1033.595 ,0.000 ,0.000 ,89.019 ,89.019 ,100.240 ,100.240 ,107.256 ,107.256 ,107.256 ,107.256 ,107.256 ,32.857 ,193.275 ,41.763 ,556.442 ,556.442 ,,5639_2022-01-01 13-30-31.mp4.jpeg
3079,15905,2830.532,01/01/2022,19:17:39.3,2913.959 ,200.187 ,112,200.187 ,913.999 ,9106.892 ,0.069 ,0.069 ,30.000 ,30.000 ,111.658 ,111.658 ,32.000 ,1031.448 ,1031.448 ,0.000 ,0.000 ,88.868 ,88.868 ,100.286 ,100.286 ,107.307 ,107.307 ,107.307 ,107.307 ,107.307 ,32.872 ,193.366 ,41.143 ,555.249 ,555.249 ,,5640_2022-01-01 13-30-31.mp4.jpeg
3080,15916,2832.515,01/01/2022,19:17:41.3,2915.942 ,201.838 ,113,201.838 ,913.999 ,9106.892 ,0.065 ,0.065 ,30.000 ,30.000 ,111.315 ,111.315 ,32.000 ,1016.019 ,1016.019 ,0.000 ,0.000 ,87.781 ,87.781 ,100.458 ,100.458 ,107.490 ,107.490 ,107.490 ,107.490 ,107.490 ,32.928 ,193.692 ,37.117 ,546.677 ,546.677 ,,5646_2022-01-01 13-30-31.mp4.jpeg
3081,15918,2832.865,01/01/2022,19:17:41.6,2916.292 ,202.008 ,114,202.008 ,913.999 ,9106.892 ,0.064 ,0.064 ,30.000 ,30.000 ,111.250 ,111.250 ,32.000 ,1013.165 ,1013.165 ,0.000 ,0.000 ,87.578 ,87.578 ,100.467 ,100.467 ,107.499 ,107.499 ,107.499 ,107.499 ,107.499 ,32.930 ,193.708 ,36.409 ,545.092 ,545.092 ,,5647_2022-01-01 13-30-31.mp4.jpeg
3082,15925,2834.142,01/01/2022,19:17:42.9,2917.569 ,202.340 ,114,202.340 ,913.999 ,9106.892 ,0.062 ,0.062 ,30.000 ,30.000 ,111.025 ,111.025 ,32.000 ,1003.426 ,1003.426 ,0.000 ,0.000 ,86.871 ,86.871 ,100.461 ,100.461 ,107.494 ,107.494 ,107.494 ,107.494 ,107.494 ,32.928 ,193.697 ,34.010 ,539.681 ,539.681 ,,5651_2022-01-01 13-30-31.mp4.jpeg
3083,15927,2834.506,01/01/2022,19:17:43.3,2917.932 ,202.354 ,114,202.354 ,913.999 ,9106.892 ,0.061 ,0.061 ,30.000 ,30.000 ,110.963 ,110.963 ,32.000 ,1000.801 ,1000.801 ,0.000 ,0.000 ,86.675 ,86.675 ,100.460 ,100.460 ,107.492 ,107.492 ,107.492 ,107.492 ,107.492 ,32.928 ,193.695 ,33.349 ,538.223 ,538.223 ,,5652_2022-01-01 13-30-31.mp4.jpeg
3084,15929,2834.865,01/01/2022,19:17:43.6,2918.292 ,202.334 ,114,202.334 ,913.999 ,9106.892 ,0.060 ,0.060 ,30.000 ,30.000 ,110.899 ,110.899 ,32.000 ,998.176 ,998.176 ,0.000 ,0.000 ,86.475 ,86.475 ,100.462 ,100.462 ,107.494 ,107.494 ,107.494 ,107.494 ,107.494 ,32.929 ,193.698 ,32.702 ,536.764 ,536.764 ,,5653_2022-01-01 13-30-31.mp4.jpeg
3085,15933,2835.573,01/01/2022,19:17:44.3,2919.000 ,202.201 ,114,202.201 ,913.999 ,9106.892 ,0.059 ,0.059 ,30.000 ,30.000 ,110.776 ,110.776 ,32.000 ,993.218 ,993.218 ,0.000 ,0.000 ,86.093 ,86.093 ,100.454 ,100.454 ,107.486 ,107.486 ,107.486 ,107.486 ,107.486 ,32.926 ,193.684 ,31.459 ,534.010 ,534.010 ,,5655_2022-01-01 13-30-31.mp4.jpeg
3086,15936,2836.101,01/01/2022,19:17:44.9,2919.527 ,202.018 ,114,202.018 ,913.999 ,9106.892 ,0.058 ,0.058 ,30.000 ,30.000 ,110.680 ,110.680 ,32.000 ,989.477 ,989.477 ,0.000 ,0.000 ,85.796 ,85.796 ,100.460 ,100.460 ,107.492 ,107.492 ,107.492 ,107.492 ,107.492 ,32.928 ,193.694 ,30.509 ,531.932 ,531.932 ,,5657_2022-01-01 13-30-31.mp4.jpeg
3087,15940,2836.841,01/01/2022,19:17:45.6,2920.267 ,201.655 ,114,201.655 ,913.999 ,9106.892 ,0.057 ,0.057 ,30.000 ,30.000 ,110.546 ,110.546 ,32.000 ,984.342 ,984.342 ,0.000 ,0.000 ,85.379 ,85.379 ,100.464 ,100.464 ,107.497 ,107.497 ,107.497 ,107.497 ,107.497 ,32.930 ,193.703 ,29.212 ,529.079 ,529.079 ,,5659_2022-01-01 13-30-31.mp4.jpeg
3088,15944,2837.549,01/01/2022,19:17:46.3,2920.975 ,201.190 ,114,201.190 ,913.999 ,9106.892 ,0.055 ,0.055 ,30.000 ,30.000 ,110.415 ,110.415 ,32.000 ,979.524 ,979.524 ,0.000 ,0.000 ,84.978 ,84.978 ,100.460 ,100.460 ,107.492 ,107.492 ,107.492 ,107.492 ,107.492 ,32.928 ,193.693 ,28.014 ,526.402 ,526.402 ,,5661_2022-01-01 13-30-31.mp4.jpeg
3089,15947,2838.089,01/01/2022,19:17:46.9,2921.515 ,200.766 ,114,200.766 ,913.999 ,9106.892 ,0.055 ,0.055 ,30.000 ,30.000 ,110.320 ,110.320 ,32.000 ,976.065 ,976.065 ,0.000 ,0.000 ,84.684 ,84.684 ,100.451 ,100.451 ,107.482 ,107.482 ,107.482 ,107.482 ,107.482 ,32.925 ,193.676 ,27.147 ,524.480 ,524.480 ,,5663_2022-01-01 13-30-31.mp4.jpeg
3090,15951,2838.834,01/01/2022,19:17:47.6,2922.261 ,200.079 ,113,200.079 ,913.999 ,9106.892 ,0.053 ,0.053 ,30.000 ,30.000 ,110.188 ,110.188 ,32.000 ,971.436 ,971.436 ,0.000 ,0.000 ,84.280 ,84.280 ,100.445 ,100.445 ,107.476 ,107.476 ,107.476 ,107.476 ,107.476 ,32.923 ,193.665 ,25.973 ,521.909 ,521.909 ,,5665_2022-01-01 13-30-31.mp4.jpeg
3091,15955,2839.553,01/01/2022,19:17:48.3,2922.979 ,199.317 ,113,199.317 ,913.999 ,9106.892 ,0.052 ,0.052 ,30.000 ,30.000 ,110.061 ,110.061 ,32.000 ,967.132 ,967.132 ,0.000 ,0.000 ,83.894 ,83.894 ,100.438 ,100.438 ,107.469 ,107.469 ,107.469 ,107.469 ,107.469 ,32.921 ,193.652 ,24.881 ,519.518 ,519.518 ,,5643_2022-01-01 13-30-31.mp4.jpeg
3092,15955,2839.553,01/01/2022,19:17:48.3,2922.979 ,199.317 ,113,199.317 ,913.999 ,9106.892 ,0.052 ,0.052 ,30.000 ,30.000 ,110.061 ,110.061 ,32.000 ,967.132 ,967.132 ,0.000 ,0.000 ,83.894 ,83.894 ,100.438 ,100.438 ,107.469 ,107.469 ,107.469 ,107.469 ,107.469 ,32.921 ,193.652 ,24.881 ,519.518 ,519.518 ,,5667_2022-01-01 13-30-31.mp4.jpeg
3093,15958,2840.106,01/01/2022,19:17:48.9,2923.533 ,198.662 ,113,198.663 ,913.999 ,9106.892 ,0.051 ,0.051 ,30.000 ,30.000 ,109.965 ,109.965 ,32.000 ,963.925 ,963.925 ,0.000 ,0.000 ,83.599 ,83.599 ,100.433 ,100.433 ,107.463 ,107.463 ,107.463 ,107.463 ,107.463 ,32.919 ,193.641 ,24.068 ,517.736 ,517.736 ,,5645_2022-01-01 13-30-31.mp4.jpeg
3094,15958,2840.106,01/01/2022,19:17:48.9,2923.533 ,198.662 ,113,198.663 ,913.999 ,9106.892 ,0.051 ,0.051 ,30.000 ,30.000 ,109.965 ,109.965 ,32.000 ,963.925 ,963.925 ,0.000 ,0.000 ,83.599 ,83.599 ,100.433 ,100.433 ,107.463 ,107.463 ,107.463 ,107.463 ,107.463 ,32.919 ,193.641 ,24.068 ,517.736 ,517.736 ,,5669_2022-01-01 13-30-31.mp4.jpeg
3095,15962,2840.829,01/01/2022,19:17:49.6,2924.255 ,197.719 ,112,197.719 ,913.999 ,9106.892 ,0.050 ,0.050 ,30.000 ,30.000 ,109.839 ,109.839 ,32.000 ,959.877 ,959.877 ,0.000 ,0.000 ,83.217 ,83.217 ,100.423 ,100.423 ,107.452 ,107.452 ,107.452 ,107.452 ,107.452 ,32.916 ,193.622 ,23.043 ,515.487 ,515.487 ,,5671_2022-01-01 13-30-31.mp4.jpeg
3096,15973,2842.788,01/01/2022,19:17:51.6,2926.215 ,194.755 ,111,194.755 ,913.999 ,9106.892 ,0.048 ,0.048 ,30.000 ,30.000 ,109.513 ,109.513 ,32.000 ,949.989 ,949.989 ,0.000 ,0.000 ,82.235 ,82.235 ,100.393 ,100.393 ,107.421 ,107.421 ,107.421 ,107.421 ,107.421 ,32.906 ,193.565 ,20.504 ,509.994 ,509.994 ,,5677_2022-01-01 13-30-31.mp4.jpeg
3097,15975,2843.164,01/01/2022,19:17:51.9,2926.590 ,194.128 ,110,194.128 ,913.999 ,9106.892 ,0.047 ,0.047 ,30.000 ,30.000 ,109.453 ,109.453 ,32.000 ,948.265 ,948.265 ,0.000 ,0.000 ,82.055 ,82.055 ,100.385 ,100.385 ,107.412 ,107.412 ,107.412 ,107.412 ,107.412 ,32.903 ,193.550 ,20.070 ,509.036 ,509.036 ,,5678_2022-01-01 13-30-31.mp4.jpeg
3098,15977,2843.541,01/01/2022,19:17:52.3,2926.968 ,193.471 ,110,193.471 ,913.999 ,9106.892 ,0.047 ,0.047 ,30.000 ,30.000 ,109.395 ,109.395 ,32.000 ,946.630 ,946.630 ,0.000 ,0.000 ,81.882 ,81.882 ,100.370 ,100.370 ,107.396 ,107.396 ,107.396 ,107.396 ,107.396 ,32.898 ,193.520 ,19.657 ,508.128 ,508.128 ,,5679_2022-01-01 13-30-31.mp4.jpeg
3099,15979,2843.884,01/01/2022,19:17:52.6,2927.311 ,192.868 ,110,192.868 ,913.999 ,9106.892 ,0.046 ,0.046 ,30.000 ,30.000 ,109.348 ,109.348 ,32.000 ,945.314 ,945.314 ,0.000 ,0.000 ,81.740 ,81.740 ,100.348 ,100.348 ,107.372 ,107.372 ,107.372 ,107.372 ,107.372 ,32.891 ,193.475 ,19.345 ,507.397 ,507.397 ,,5680_2022-01-01 13-30-31.mp4.jpeg
3100,15983,2844.571,01/01/2022,19:17:53.3,2927.998 ,191.640 ,109,191.640 ,913.999 ,9106.892 ,0.046 ,0.046 ,30.000 ,30.000 ,109.277 ,109.277 ,32.000 ,943.431 ,943.431 ,0.000 ,0.000 ,81.530 ,81.530 ,100.266 ,100.266 ,107.285 ,107.285 ,107.285 ,107.285 ,107.285 ,32.863 ,193.314 ,18.921 ,506.351 ,506.351 ,,5682_2022-01-01 13-30-31.mp4.jpeg
3101,15986,2845.097,01/01/2022,19:17:53.9,2928.524 ,190.714 ,109,190.714 ,913.999 ,9106.892 ,0.046 ,0.046 ,30.000 ,30.000 ,109.255 ,109.255 ,32.000 ,942.918 ,942.918 ,0.000 ,0.000 ,81.464 ,81.464 ,100.172 ,100.172 ,107.184 ,107.184 ,107.184 ,107.184 ,107.184 ,32.832 ,193.132 ,18.836 ,506.065 ,506.065 ,,5684_2022-01-01 13-30-31.mp4.jpeg
3102,15990,2845.832,01/01/2022,19:17:54.6,2929.259 ,189.441 ,108,189.441 ,913.999 ,9106.892 ,0.046 ,0.046 ,30.000 ,30.000 ,109.272 ,109.272 ,32.000 ,943.539 ,943.539 ,0.000 ,0.000 ,81.516 ,81.516 ,100.024 ,100.024 ,107.026 ,107.026 ,107.026 ,107.026 ,107.026 ,32.784 ,192.845 ,19.046 ,506.411 ,506.411 ,,5686_2022-01-01 13-30-31.mp4.jpeg
3103,15994,2846.552,01/01/2022,19:17:55.3,2929.979 ,188.263 ,107,188.263 ,913.999 ,9106.892 ,0.046 ,0.046 ,30.000 ,30.000 ,109.338 ,109.338 ,32.000 ,945.509 ,945.509 ,0.000 ,0.000 ,81.718 ,81.718 ,99.900 ,99.900 ,106.893 ,106.893 ,106.893 ,106.893 ,106.893 ,32.743 ,192.608 ,19.569 ,507.505 ,507.505 ,,5688_2022-01-01 13-30-31.mp4.jpeg
3104,16001,2847.786,01/01/2022,19:17:56.6,2931.212 ,186.463 ,106,186.463 ,913.999 ,9106.892 ,0.048 ,0.048 ,30.000 ,30.000 ,109.555 ,109.555 ,32.000 ,951.699 ,951.699 ,0.000 ,0.000 ,82.369 ,82.369 ,99.803 ,99.803 ,106.790 ,106.790 ,106.790 ,106.790 ,106.790 ,32.713 ,192.427 ,21.203 ,510.944 ,510.944 ,,5692_2022-01-01 13-30-31.mp4.jpeg
3105,16003,2848.139,01/01/2022,19:17:56.9,2931.565 ,186.019 ,106,186.019 ,913.999 ,9106.892 ,0.049 ,0.049 ,30.000 ,30.000 ,109.628 ,109.628 ,32.000 ,953.788 ,953.788 ,0.000 ,0.000 ,82.587 ,82.587 ,99.790 ,99.790 ,106.776 ,106.776 ,106.776 ,106.776 ,106.776 ,32.708 ,192.402 ,21.769 ,512.104 ,512.104 ,,5693_2022-01-01 13-30-31.mp4.jpeg
